0.35679,0.13685,0.15152,0.20039,0
0.36657,0.13685,0.15152,0.20039,504
0.36168,0.13196,0.15640,0.19550,1007
0.36168,0.13196,0.14663,0.20039,1510
0.36168,0.13196,0.15152,0.20039,2014
0.36657,0.13685,0.15640,0.20039,2517
0.36168,0.13196,0.15152,0.20039,3021
0.36657,0.13685,0.15152,0.19550,3525
0.36657,0.13196,0.15152,0.19550,4027
0.36657,0.13196,0.15640,0.20039,4531
0.36657,0.13196,0.15152,0.19550,5034
0.36168,0.13196,0.15152,0.19550,5538
0.36168,0.13685,0.15152,0.20039,6042
0.36657,0.13685,0.15152,0.20039,6544
0.36168,0.13685,0.15152,0.20039,7048
0.36657,0.13196,0.14663,0.20039,7551
0.36657,0.13685,0.15152,0.19550,8055
0.36657,0.13685,0.15640,0.19550,8559
0.36168,0.13196,0.15152,0.19550,9061
0.36657,0.13196,0.15640,0.19550,9565
0.36168,0.13196,0.15152,0.20039,10068
0.36657,0.13196,0.15152,0.20039,10572
0.36168,0.13196,0.14663,0.20039,11076
0.36168,0.13196,0.15152,0.20039,11578
0.36657,0.13685,0.15152,0.20039,12082
0.36168,0.13196,0.15152,0.19062,12586
0.36168,0.13196,0.15152,0.20039,13089
0.36168,0.13196,0.15152,0.20039,13593
0.36168,0.13196,0.15152,0.19062,14096
0.36168,0.13196,0.14663,0.20039,14599
0.36168,0.13196,0.15152,0.20039,15103
0.35679,0.12708,0.15152,0.20039,15607
0.36168,0.13196,0.15152,0.19062,16110
0.36168,0.13196,0.14663,0.20039,16613
0.36168,0.13196,0.15152,0.19062,17117
0.36168,0.13196,0.15152,0.19550,17620
0.36168,0.13196,0.15152,0.20039,18124
0.35679,0.13196,0.15152,0.19550,18628
0.36168,0.13196,0.15152,0.20039,19130
0.35679,0.13196,0.15152,0.19550,19634
0.36657,0.12708,0.15152,0.19550,20138
0.35679,0.12708,0.15152,0.19550,20641
0.36168,0.13196,0.15152,0.20039,21145
0.35679,0.13196,0.15152,0.19550,21648
0.35679,0.12708,0.14663,0.19550,22151
0.36168,0.13196,0.14663,0.19550,22655
0.36168,0.13196,0.15152,0.19550,23159
0.35679,0.13685,0.15152,0.19550,23662
0.35679,0.13196,0.15152,0.19550,24165
0.36168,0.13196,0.14663,0.20039,24669
0.36168,0.13196,0.15152,0.19550,25172
0.36168,0.13196,0.14663,0.19062,25676
0.36168,0.13196,0.15152,0.19550,26180
0.36168,0.13196,0.14663,0.19550,26682
0.35679,0.13196,0.14663,0.19550,27186
0.35679,0.13196,0.15152,0.19550,27690
0.36168,0.13196,0.14663,0.19550,28193
0.36168,0.12708,0.14663,0.19062,28697
0.36168,0.13196,0.14663,0.19062,29199
0.36168,0.13196,0.15152,0.19550,29703
0.36168,0.13196,0.14663,0.19550,30207
0.36168,0.13196,0.15152,0.19062,30710
0.36168,0.13196,0.14663,0.19062,31214
0.35679,0.12708,0.14663,0.19550,31717
0.35679,0.12708,0.14663,0.19550,32220
0.35679,0.13196,0.14663,0.19062,32724
0.35679,0.12219,0.14174,0.19550,33228
0.36168,0.13196,0.14663,0.19550,33731
0.36168,0.13196,0.15152,0.19062,34234
0.36168,0.13196,0.15152,0.19550,34738
0.35679,0.13196,0.15152,0.19550,35241
0.35679,0.12708,0.14663,0.19550,35745
0.36657,0.13196,0.15152,0.19062,36249
0.35679,0.12708,0.14663,0.19550,36751
0.36168,0.12708,0.15152,0.19550,37255
0.35679,0.13196,0.14663,0.19550,37759
0.35679,0.13196,0.14663,0.19550,38262
0.35679,0.13196,0.14663,0.19062,38766
0.36168,0.13196,0.14663,0.19550,39269
0.35679,0.13196,0.14663,0.19062,39772
0.35679,0.12708,0.14663,0.19062,40276
0.35679,0.13196,0.14663,0.19550,40780
0.35679,0.13196,0.14663,0.19062,41283
0.35679,0.12708,0.14663,0.19062,41786
0.35679,0.12708,0.14663,0.18573,42290
0.35679,0.12708,0.14663,0.19550,42793
0.35679,0.12708,0.14663,0.19062,43297
0.35679,0.12708,0.14663,0.19062,43801
0.35679,0.13196,0.14663,0.19550,44303
0.35679,0.12708,0.14663,0.19062,44807
0.35679,0.12708,0.14663,0.18573,45311
0.35679,0.12708,0.14174,0.19062,45814
0.35679,0.12708,0.14663,0.19062,46318
0.35679,0.12708,0.14174,0.19550,46821
0.35191,0.13196,0.14663,0.19062,47324
0.35191,0.12219,0.14663,0.19062,47828
0.35679,0.12708,0.14174,0.19062,48331
0.34702,0.12708,0.14663,0.19062,48835
0.35679,0.13196,0.14663,0.19062,49338
0.35191,0.12708,0.14663,0.18573,49841
0.35191,0.12708,0.14174,0.19062,50345
0.35191,0.12708,0.14663,0.19062,50849
0.35679,0.12708,0.14174,0.18573,51352
0.35679,0.13196,0.14663,0.19062,51855
0.35679,0.12708,0.14663,0.19062,52359
0.35679,0.13196,0.14663,0.19062,52862
0.35191,0.13196,0.14174,0.19062,53366
0.36168,0.13196,0.14174,0.19062,53870
0.35679,0.12708,0.14174,0.18573,54372
0.35679,0.12708,0.14174,0.18573,54876
0.35679,0.12708,0.14663,0.18573,55380
0.35679,0.13196,0.14174,0.19550,55883
0.35191,0.12708,0.14174,0.19062,56387
0.35191,0.12708,0.14663,0.19062,56890
0.35191,0.12708,0.14663,0.19062,57393
0.35679,0.12708,0.14663,0.19062,57897
0.35679,0.12219,0.14663,0.19062,58401
0.35679,0.12708,0.14174,0.18573,58904
0.35679,0.12708,0.14174,0.19062,59407
0.35191,0.12708,0.14663,0.19062,59911
